x,y
30398.225144256186,45188.288901275664
60775.94224367872,107699.91118754346
56378.55130319422,102462.69762688213
53181.367177362736,89368.51906247453
63172.65836838752,117720.97617178858
47905.44678977037,82794.9104451131
32848.3783130677,56668.92502078777
55472.03042214785,87184.0279205705
52520.56422185849,90767.54242466387
39477.29845138586,74272.27969080738
35413.65454641281,59585.714780045375
48244.18743551437,72895.47310438612
60906.91273499617,112454.46188762301
32716.31933198828,51626.116933669924
31110.48010305977,48854.93792412831
32791.09812780442,49779.22841575686
64293.74062428332,120062.08352115344
30802.215553857135,45949.51345941007
29986.443938157714,54475.46046674331
31262.16893849801,47964.23508290782
51319.34258621597,85021.59156388498
59626.036314327335,112813.38854551713
48263.22415587545,85665.29530203427
63440.6201813491,113852.19621550603
61932.17268418183,107674.49366580714
63232.792119149366,115988.8147582609
54077.77165601082,94706.83695922163
28844.9509576966,50297.78635786717
63638.435426005744,117677.29760048992
62116.88885625803,113343.79590244887
33480.45250896554,51719.1737978101
57810.53128755297,101005.56843874429
54899.035752790216,91867.71178008041
58692.50737189448,102307.13144924444
30857.733075126107,51175.15326940852
46406.40775799383,72872.20810561406
57361.23076511502,98215.38338599056
60953.422498345346,112163.4884826912
49572.477804135546,76541.70936886426
37532.77894516996,59989.55230096454
49411.76909107618,78399.52995868438
58495.18348558648,106319.64088685377
59438.39569112829,106623.67404191315
53545.68280867381,87851.51920986702
55712.87190170108,97490.35078248366
52722.350612836766,83981.21837742292
54517.37411911237,93957.59553093
40230.22380501676,66619.29169160785
57288.67330792745,104594.12328156407
64160.653811128584,120562.0172887092
29792.248932275066,48269.08598551991
55598.31959177146,97329.02998616881
51313.44809626598,83285.14467003115
50941.4210646341,84992.49545551847
55504.20691725009,100903.79502511724
42277.481976885516,70543.62769177786
43404.54240155595,73086.33725211663
53937.639627696255,89341.33438780629
53961.91277635966,91970.51228547831
54706.891801889185,96188.60793391669
60955.99588603323,108671.72790727491
58536.31132982576,102745.68987991734
55275.699257503235,94627.50381019876
49057.51871511565,78025.54693468916
32285.752806138116,52296.46087868862
37594.0836654029,62655.094074835426
60485.95338594326,106746.3519314721
58597.93153186183,109030.96432570743
48828.158781772945,77326.01696098919
37864.88241931233,50825.849657694096
65389.661678096025,120306.95658847042
64781.032043454885,119581.52325225937
