x,y
1983,21.0
1987,21.0
1983,21.0
1985,21.0
1986,21.0
1982,21.0
1987,21.0
1985,21.0
1985,21.0
1988,21.0
1986,21.0
1985,19.0
1983,21.0
1982,18.0
1986,21.0
1984,21.0
1983,19.0
1982,20.0
1986,21.0
1982,20.0
1983,21.0
1982,18.0
1988,21.0
1985,19.0
1988,21.0
1986,21.0
1985,21.0
1986,21.0
1988,21.0
1983,19.0
1988,21.0
1988,21.0
1985,21.0
1984,18.0
1984,21.0
1984,21.0
1983,20.0
1983,21.0
1984,20.5
1987,21.0
1983,20.0
1988,21.0
1985,20.5
1986,19.67000008
1984,19.67000008
1984,19.67000008
1984,19.0
1988,21.0
1987,21.0
1987,21.0
1984,21.0
1984,21.0
1988,21.0
1985,21.0
1985,21.0
1986,21.0
1987,21.0
1986,21.0
1985,19.0
1987,21.0
1988,21.0
1984,19.0
1984,19.0
1983,21.0
1986,21.0
1984,21.0
1984,21.0
1983,19.0
1982,20.0
1984,19.0
1984,20.5
1988,21.0
1988,21.0
1984,19.0
1983,19.0
1983,21.0
1985,21.0
1983,19.0
1988,21.0
1988,21.0
1982,19.0
1985,19.25
1982,21.0
1988,21.0
1984,20.0
1985,21.0
1986,19.67000008
1988,21.0
1986,21.0
1984,21.0
1982,21.0
1988,21.0
1988,21.0
1983,19.0
1986,21.0
1985,21.0
1988,21.0
1982,20.0
1985,20.5
1985,20.0
1984,19.0
1983,19.0
1984,19.0
1988,21.0
1987,21.0
1983,18.5
1986,21.0
1987,21.0
1988,21.0
1982,21.0
1982,19.0
1988,21.0
1988,21.0
1988,21.0
1984,19.0
1985,21.0
1986,21.0
1985,21.0
1986,21.0
1982,21.0
1988,21.0
1987,21.0
1986,21.0
1987,21.0
1984,18.0
1984,20.0
1983,20.0
1983,21.0
1984,21.0
1986,21.0
1987,21.0
1985,19.67000008
1986,21.0
1985,21.0
1988,21.0
1987,21.0
1982,21.0
1985,19.0
1987,21.0
1986,21.0
1988,21.0
1988,21.0
1988,21.0
1987,21.0
1984,21.0
1985,21.0
1986,21.0
1983,19.0
1988,21.0
1988,21.0
1986,21.0
1984,19.0
1987,21.0
1985,21.0
1988,21.0
1986,21.0
1983,19.0
1982,21.0
1986,21.0
1988,21.0
1985,21.0
1983,20.0
1983,20.0
1985,21.0
