x,y
5.203962834160052,1
3.5914680356052635,1
4.481842842433895,1
6.303548584913232,1
5.63924794628117,1
3.8978106155231806,1
4.165938489526541,1
5.599556786568089,1
4.891079969717414,1
5.0517443373351885,1
6.068169603875709,1
4.955257164738093,1
4.667690834371894,1
5.314054457526317,1
5.165445696274894,1
5.512209874458042,1
5.293427564722356,1
6.234420767397445,1
6.065901301114578,1
5.091223574102866,1
5.23178952285795,1
3.9619140227966976,1
5.594985205447014,1
5.312105980918248,1
5.932334326518061,1
6.438736316641403,1
6.121975561732041,1
6.314273154713767,1
4.892659542718404,1
4.5890107737738095,1
6.025097021317632,1
4.887928166147285,1
6.422672117059536,1
5.982087842500308,1
4.49726271234174,1
5.798793548680407,1
4.536753369525603,1
5.32890549024062,1
5.527202793232341,1
5.386891264693294,1
6.23024375809906,1
4.700464796189778,1
5.510465919737653,1
4.447775021290102,1
6.221763301343175,1
5.167172115632063,1
4.84344794382916,1
5.185296209619748,1
4.870148769439913,1
4.3952154172238975,1
5.221561878153152,1
5.635053335218701,1
3.4216633047385896,1
5.3634852355110025,1
4.818594306554703,1
4.792768730565489,1
3.5913489487701686,1
6.030875346087919,1
5.30935802691209,1
4.799009985704683,2
5.239532393072064,2
5.452871499356876,2
4.571064805082585,2
4.159201905983043,2
4.629980734418286,2
3.84920603303766,2
4.163901830141833,2
5.064436927080738,2
5.041850166892365,2
5.422504136014818,2
3.9808531234092874,2
4.303461680792786,2
4.366428775588857,2
4.231753401662041,2
5.2908274294720785,2
4.954039425830106,2
4.454628356221962,2
4.632519843971139,2
4.978646180838282,2
4.685484386312971,2
4.917965277835321,2
4.529333112568877,2
5.164386577629067,2
4.609062766362513,2
3.9126596205698125,2
4.579794621939558,2
4.790781609957322,2
4.111864511575095,2
4.59876086508545,2
4.837953829416591,2
4.15778734886374,2
4.962303272651318,2
4.944358800946033,2
3.9142641746156985,2
4.701108342529277,2
4.285241704427982,2
4.835503320272038,2
4.979892257887853,2
4.996966530093156,2
4.871627502858589,2
4.691962058549672,2
5.426373796378051,2
5.0110731588350514,2
4.240426249892429,2
4.1773425553566295,2
4.931560383574619,2
3.9182501765617452,2
4.6069843144060245,2
4.499160633635618,2
4.448559281663877,2
4.671395203934314,2
5.002760128381272,2
4.449167185909614,2
4.77056644742107,2
3.9630831256191943,2
5.058725330415393,2
4.019052530256576,2
4.259215959414237,2
4.254970272600478,2
4.889034454071936,2
4.58288664057367,2
4.104960033121307,2
4.949816954364937,3
5.0237407467448225,3
4.11673048070939,3
4.452154710670544,3
4.883670379935637,3
5.028184478486358,3
4.304910870918576,3
4.96681040464653,3
4.971740333145527,3
4.716202267832221,3
4.987235507112073,3
3.952459808439537,3
4.102390589273482,3
4.426404285536141,3
3.960931881569004,3
5.029954650082956,3
4.982108666637911,3
3.9727151836093877,3
4.576357380330237,3
5.0299998323166735,3
5.01021337216941,3
4.914929819337072,3
4.6534194166053595,3
5.00301600748328,3
3.994726027303578,3
4.982625966974275,3
3.995435142000938,3
5.004539433952158,3
4.16352866140831,3
5.029088819279643,3
4.940214831849023,3
5.0100566325793725,3
4.875049206516134,3
4.788166989062414,3
5.029508465845451,3
4.734940857106803,3
4.271029590409966,3
5.029145812257794,3
3.996028735743215,3
5.029998786279035,3
4.758842489586221,3
5.02917468838045,3
4.9313984461146285,3
4.814912177393229,3
4.256517148145645,3
4.322714973793223,3
4.2762257117816524,3
4.314444814512587,3
4.668217322413595,3
4.913120039330713,3
5.013158761083505,3
4.9098123607645645,3
4.219222411290614,3
4.996758739801775,3
5.0180446650279675,3
4.846687597086438,3
4.823577683407722,3
4.911918989543304,3
3.963685891326099,3
5.029066715277861,3
5.029999997944593,3
3.963724187748096,3
4.607174857290408,3
5.354349573325862,4
5.357916777425352,4
5.3598871848633625,4
5.326982932674367,4
4.344208817385157,4
5.20972973255113,4
4.488232764852149,4
5.02498124859427,4
4.357347320305379,4
5.097952354057802,4
5.023036644696122,4
5.359998386727108,4
4.9585753229121226,4
5.311907479145824,4
5.34097299127711,4
4.542994640918419,4
4.404033962232532,4
4.377771584164197,4
4.619060429418608,4
5.293848902749949,4
5.355357725347751,4
4.439304357588614,4
5.222153583493206,4
5.358771494679788,4
5.358563623592133,4
4.465898067404124,4
5.282370105357465,4
5.357045996931069,4
4.6501028517664205,4
5.359547783343526,4
4.531539120848144,4
4.7221627531146515,4
5.195666713287984,4
5.350300112212204,4
4.642550136087136,4
4.509358055377893,4
5.035022257541151,4
5.358324914946941,4
4.496502062987787,4
4.417215093967565,4
4.833477164743759,4
5.359996568640151,4
5.150344404913396,4
4.4460931147474305,4
5.113283060483493,4
5.355398711959129,4
5.320605770152665,4
5.3547492701601405,4
4.5057115886119865,4
4.847938459115632,4
5.358138982887219,4
4.3508534758948985,4
5.296315658374962,4
5.3599969755593815,4
5.2766815122072135,4
5.17037587547593,4
5.35699995231148,4
4.546984259435938,4
5.0878782657041715,4
4.4741469082772864,4
5.153087270227118,4
5.356930618648222,4
5.2930902811323515,4
5.204965284554663,5
6.427470080325469,5
5.961050789997577,5
5.042069397870341,5
4.667662244517229,5
6.339134981713071,5
4.807760684493036,5
6.2134390909655535,5
6.1893981485841705,5
5.408191431302079,5
5.670789334946097,5
5.000994800944049,5
4.670776781389729,5
6.1139968453204725,5
4.523304072056598,5
5.645392930786376,5
4.942630788334761,5
4.5332628421316645,5
5.071854957078926,5
4.943228055020392,5
5.401585037539227,5
4.509132839031072,5
5.664978413647107,5
4.687876353381467,5
4.73950905829834,5
4.653017176004398,5
3.968949481155534,5
6.274337694191591,5
5.292750677623035,5
4.911964010482605,5
4.3529194067627515,5
3.4170193174689203,5
4.576528169538628,5
4.225901487651182,5
5.737714556116982,5
4.635606986543354,5
6.507764515480191,5
5.021232955084961,5
3.702237867283544,5
5.961967516237212,5
5.684163838340658,5
4.203458977741133,5
4.811073717491881,5
5.936744269005568,5
5.221269938029237,5
5.368710560854391,5
5.916069855566772,5
6.283408008943666,5
5.2037634133616635,5
4.187006988605641,5
4.533269632842871,5
4.926648764946036,5
5.823509052058008,5
5.374678260672194,5
5.6362042734309625,5
4.155814955548521,5
5.772135778029536,6
4.798937174925417,6
5.740735152315843,6
5.732954723200001,6
4.3514629055557865,6
5.122833484720172,6
5.779175753217797,6
4.359301442112446,6
4.615503348032391,6
5.61308941639108,6
4.905866295357879,6
5.173539331381022,6
5.748242034984274,6
5.310646868847388,6
5.228866843369084,6
4.947224188624873,6
5.361519875787323,6
4.9135808510850465,6
5.146185356008919,6
4.477840250330938,6
5.447441305114607,6
5.6135468618827105,6
4.618510756945086,6
5.297771888030626,6
5.205465989349059,6
6.056367089046776,6
4.666532042103741,6
5.321452336096665,6
5.73558212565013,6
5.063066164315822,6
4.605596846696114,6
5.167737930035784,6
5.808407531591632,6
5.132165630060766,6
5.362065445474865,6
5.436936467189731,6
6.144977649680057,6
5.472400511663055,6
3.4614118802865232,6
5.738640539247051,6
5.3895853986971,6
6.317042144003921,6
4.118911317257715,6
5.337520711890319,6
5.940242724257698,6
5.4664106217066655,6
6.351458958873962,6
5.96305855342673,6
4.876240865655127,6
3.6521790325700034,6
5.286908387030986,6
4.63471513819976,6
6.078136947204379,6
4.932910272842472,6
5.887854223461549,6
6.015936450486929,6
5.366919708315844,6
6.624758398024965,6
6.189238434407366,6
5.127632847660859,6
6.386107026791455,6
5.408878793041367,6
5.406073629649285,6
5.157383532399169,7
4.938271036398395,7
5.197842825991519,7
5.395995139808498,7
5.3530036530454606,7
4.886642134160746,7
4.9829082713160835,7
5.344025694052702,7
4.790955389015601,7
5.189914811252671,7
4.602955563015288,7
4.937455557715255,7
5.255315210022631,7
4.823013060048967,7
4.943097241270835,7
4.272476084627278,7
5.366406382422687,7
5.157052627153664,7
4.906383838292429,7
4.303970902934797,7
4.934472033625426,7
5.2639134013501465,7
5.355589046906113,7
5.195201912173029,7
5.3851122304764365,7
5.984918410197447,7
4.272669671742312,7
4.613818479272665,7
4.710907969518272,7
4.3028681827453115,7
4.600955075379356,7
4.906548746753581,7
4.931001789982646,7
4.913462653726752,7
3.922277375686859,7
3.853906738364497,7
5.324210317802409,7
4.821364229625897,7
4.298551584747283,7
4.2397339427218315,7
4.059411250690465,7
5.3978395211775885,7
4.380665779263923,7
5.5599722698343665,7
4.492292198334391,7
4.287050664219562,7
5.2521314774917345,7
4.702450622519191,7
4.9258381816485315,7
4.384480517351079,7
4.972537142537934,7
4.465566854660542,7
4.775823808997094,7
5.455258786626139,7
4.991119677486046,7
4.735579065991631,7
4.828054869139553,7
5.255081049096471,7
5.234129467609558,7
4.9725622995797085,7
4.979207881059369,7
4.776678688959698,7
4.590428107312499,7
6.192455766545604,8
5.112803636942815,8
4.081014489538198,8
4.903770203880011,8
5.296456282789458,8
4.019244178809052,8
4.71796034417796,8
4.9672707556633,8
5.104351236624832,8
4.403378341756036,8
5.475172350837843,8
5.536841573268968,8
5.13422944413419,8
6.484745980118341,8
4.836006664149303,8
5.358373001714615,8
4.497814451486503,8
5.372680390471455,8
5.330385170031625,8
4.673475448824958,8
4.040542956110071,8
5.5444338211320305,8
5.234935506321759,8
5.197019413663876,8
4.850792767100984,8
5.580743293472823,8
3.398015235387179,8
5.599841757084772,8
5.552206284412299,8
4.704371220217635,8
5.909106770103413,8
4.923230993279588,8
4.758853860481118,8
4.381726921891635,8
5.56316833907734,8
4.162248129475406,8
5.097460588831268,8
5.1602880565578815,8
3.533539929550682,8
5.253078830314561,8
4.418403264512772,8
4.38678509383898,8
4.5623941912701005,8
5.200577365888965,8
5.250109302614843,8
4.8963131069756365,8
4.633616405158508,8
4.292982304293218,8
4.694169922739088,8
4.956523034153342,8
4.202163710605133,8
3.4667514753108852,8
6.031353089272857,8
4.05573798982751,8
5.875451584222233,8
5.436471672404077,8
4.516728573942458,8
4.458181923374971,8
4.919163920433179,8
5.319302783219453,8
4.920920936527728,8
5.57731824960592,8
