x,y
6.109248,6.160541
0.0,7.600903
6.383507,6.4348
6.044199,6.095492
6.907755,8.294049
5.451038,0.0
6.907755,8.294049
6.099332,0.0
5.703783,0.0
6.515601,7.038784
6.346478,0.0
6.620073,8.006368
6.272877,7.659172
6.620073,8.006368
7.122189,5.755076
6.476973,6.528265
0.0,0.0
6.200184,0.0
5.298317,5.991465
6.109248,6.160541
6.370175,0.0
0.0,0.0
3.696848,0.0
6.907755,6.959049
6.907755,0.0
6.067036,7.45333
6.109248,6.160541
0.0,0.0
5.042651,5.746707
5.992264,5.755076
6.109248,6.160541
4.094345,0.0
5.824229,0.0
5.883322,0.0
5.645447,0.0
6.907755,7.600903
6.030685,0.0
6.253829,8.294049
6.280845,6.628041
6.620073,8.006368
0.0,0.0
5.977771,5.755076
6.232605,6.2643
6.907755,0.0
6.365267,6.41656
5.949705,0.0
4.510859,0.0
6.907755,7.600903
5.160491,5.467394
6.418039,7.804333
6.109248,6.160541
6.907755,6.959049
6.907755,8.294049
6.471356,0.0
6.907755,0.0
6.605095,6.656388
6.620073,8.006368
5.273,6.659294
6.272877,7.659172
0.0,4.884316
6.109248,6.160541
6.163736,0.0
6.907755,8.294049
6.645741,6.697034
6.784457,7.932075
4.341856,5.755076
0.0,0.0
0.0,6.105732
0.0,0.0
6.39693,0.0
5.703783,5.755076
5.189618,0.0
0.0,0.0
6.109248,6.160541
6.907755,6.959049
6.109248,6.160541
6.907755,6.959049
6.200184,6.160541
0.0,6.160541
6.907755,6.959049
6.603266,7.989561
0.0,6.679335
6.109248,6.160541
6.109248,6.160541
6.109248,6.160541
5.703783,5.755076
0.0,0.0
6.094202,0.0
6.280845,6.628041
6.497152,7.883446
0.0,0.0
6.645819,6.160541
6.109248,6.160541
5.298317,5.349611
6.586172,8.006368
6.620073,8.006368
5.259992,0.0
0.0,0.0
5.988961,0.0
0.0,5.061929
0.0,5.243861
0.0,0.0
5.703783,0.0
0.0,0.0
0.0,6.529803
4.356709,0.0
6.907755,6.959049
6.210821,7.597116
6.109248,6.160541
6.437399,0.0
6.327937,7.714231
6.907755,8.294049
6.476973,6.528265
5.8925,7.278795
6.907755,7.600903
0.0,0.0
6.253829,7.600903
0.0,0.0
6.497152,7.883446
5.45018,0.0
6.109248,6.160541
0.0,0.0
0.0,0.0
6.836635,6.887928
6.907755,6.959049
6.645741,6.697034
6.620073,8.006368
6.262826,7.649121
6.823765,5.755076
6.953913,0.0
6.249125,6.160541
6.907755,8.294049
5.970139,0.0
6.476973,7.863267
4.063885,0.0
6.378766,0.0
6.620073,8.006368
6.620073,7.313221
6.123589,6.174882
0.0,0.0
6.055495,7.44179
6.874819,8.006368
0.0,7.570443
0.0,0.0
6.620073,8.006368
4.787492,0.0
6.506501,6.959049
0.0,0.0
6.907755,8.294049
5.111988,0.0
0.0,0.0
6.031934,0.0
0.0,6.265902
6.324359,7.710653
6.109248,6.160541
6.276794,6.767828
6.907755,7.600903
6.572423,7.958717
5.731462,0.0
6.907755,6.959049
6.57368,7.959975
5.981894,6.365746
6.253829,7.600903
0.0,0.0
6.468878,0.0
4.61512,6.001415
5.988961,6.682108
6.436151,5.741653
6.659294,6.710587
6.109248,6.160541
6.408529,7.101676
0.0,0.0
6.867558,7.560705
4.063885,0.0
5.703783,5.755076
6.907755,7.600903
6.26957,7.702105
6.109248,6.160541
0.0,0.0
6.276794,6.767828
6.872128,6.948998
6.907755,7.600903
6.907755,7.600903
6.246107,0.0
0.0,0.0
