x,y
24.1,1.386294
13.0,1.386294
11.84267,1.098612
17.2,2.639057
13.8,1.791759
6.9,0.0
13.8,1.386294
9.967326,1.386294
9.967326,1.791759
3.4,1.609438
3.4,1.609438
13.73189,1.609438
30.4,1.098612
11.84267,1.609438
11.84267,1.386294
10.3,0.0
6.9,1.791759
9.967326,1.098612
13.0,1.098612
6.9,1.098612
10.3,1.94591
3.4,0.6931472
17.2,0.6931472
13.73189,1.386294
3.4,0.0
17.2,1.609438
26.1,0.6931472
20.7,1.94591
3.4,1.098612
4.3,1.098612
0.0,1.609438
17.2,1.609438
13.8,1.386294
11.84267,1.098612
9.967326,1.098612
10.57626,1.791759
6.9,0.0
13.73189,1.609438
13.0,0.6931472
0.0,1.098612
0.0,1.386294
13.0,1.609438
3.4,1.386294
10.3,1.098612
27.6,1.609438
6.9,1.098612
3.4,1.386294
10.57626,1.386294
13.0,1.386294
13.8,0.0
9.967326,1.386294
13.8,1.791759
27.6,1.609438
21.7,1.386294
0.0,1.386294
17.2,0.0
0.0,1.098612
27.6,0.6931472
13.8,1.098612
13.0,1.386294
17.2,1.609438
27.6,1.609438
3.4,0.6931472
3.4,2.079442
10.3,0.0
34.5,1.386294
9.967326,1.609438
0.0,2.302585
17.4,1.386294
10.57626,1.94591
0.0,1.386294
10.3,1.791759
26.1,1.609438
6.9,0.0
11.84267,1.609438
13.73189,1.609438
13.73189,1.94591
3.4,2.079442
10.57626,1.609438
9.967326,1.609438
26.1,1.098612
9.967326,1.386294
3.4,1.94591
3.4,1.791759
13.73189,2.079442
3.4,1.386294
13.73189,1.098612
4.3,1.609438
13.8,0.6931472
17.4,1.386294
6.9,1.609438
6.9,1.386294
31.0,1.609438
10.57626,1.94591
3.4,1.386294
11.84267,1.791759
10.3,0.0
13.73189,1.609438
9.967326,1.098612
10.57626,1.609438
11.84267,1.609438
6.9,1.098612
11.84267,1.386294
13.73189,1.098612
6.9,1.386294
8.7,1.098612
9.967326,1.791759
